Date,Open,High,Low,Close,Volume
1998-09-09,5.384576718653961,5.462082208578315,5.22140788043195,5.249962329864502,1871000
1998-09-10,5.184694387213542,5.339704965857849,5.180615069322204,5.290754318237305,1250000
1998-09-11,5.233644969599221,5.26219941643233,5.160218804571044,5.205090522766113,625000
1998-09-14,5.34378401192388,5.5681410381825875,5.2621992143478264,5.547745227813721,3045000
1998-09-15,5.531427258971017,5.547744137474321,5.437604915808217,5.482476234436035,1358000
1998-09-16,5.543665771409234,5.547745088990988,5.392734522110563,5.421288967132568,665000
1998-09-17,5.4049726010887555,5.441685684774141,5.351942634545996,5.413131237030029,545000
1998-09-18,5.392735012078163,5.52734939230561,5.347863292652233,5.4987945556640625,1061000
1998-09-21,5.539586783817222,5.939350983064682,5.539586783817222,5.833291053771973,2671000
1998-09-22,5.870004461820163,5.870004461820163,5.559983292391157,5.596696376800537,1382000
1998-09-23,5.706834832644334,5.751706549945031,5.633409058104822,5.698676586151123,892000
1998-09-24,5.759863234232743,5.759863234232743,5.6007733859997915,5.637486457824707,491000
1998-09-25,5.666042671208044,5.670121599833427,5.54774518251879,5.584457874298096,372000
1998-09-28,5.53550657896294,5.588536535111583,5.298911629392128,5.3519415855407715,561000
1998-09-29,5.392734796427703,5.392734796427703,5.107189164607132,5.164298057556152,1165000
1998-09-30,5.262199482023112,5.302991882886149,5.143901986350505,5.290754318237305,349000
1998-10-01,5.290754318237305,5.290754318237305,5.290754318237305,5.290754318237305,0
1998-10-02,5.290754318237305,5.290754318237305,5.290754318237305,5.290754318237305,0
1998-10-05,5.013366641659892,5.094951049733153,4.944019797541334,4.988891124725342,647000
1998-10-06,4.935861616663872,5.058238035883104,4.8991485352880435,5.029683589935303,583000
1998-10-07,5.139822429914532,5.213248197867516,5.139822429914532,5.160218238830566,580000
1998-10-08,5.156140260741592,5.2050909114069155,5.0337634395656865,5.054159641265869,157000
1998-10-09,5.1316637083796905,5.1316637083796905,4.9888907142302505,5.058237552642822,268000
1998-10-12,5.017445308165868,5.041920432898943,4.752295530056946,4.77269172668457,514000
1998-10-13,4.6543946121349595,4.813484491273207,4.65031529468972,4.666632175445557,589000
1998-10-14,4.850197279589952,4.89506860172338,4.691107409984905,4.829801082611084,1491000
1998-10-15,4.846118764342928,4.846118764342928,4.621761338498085,4.65439510345459,805000
1998-10-16,4.711502870301216,4.731899064091055,4.495304149789007,4.572809219360352,849000
1998-10-19,4.6503157105569555,4.6503157105569555,4.527939288456897,4.552414417266846,218000
1998-10-20,4.507543818106533,4.507543818106533,4.189364368894666,4.193443298339844,801000
1998-10-21,4.193443298339844,4.193443298339844,4.193443298339844,4.193443298339844,0
1998-10-22,4.405562367730538,4.527939175811277,4.254631113740182,4.385166168212891,1463000
1998-10-23,4.385165705356456,4.458591860259761,4.24239271282783,4.372928142547607,576000
1998-10-26,4.487145912775599,4.7115032862193935,4.446353521594882,4.503462791442871,1004000
1998-10-27,4.409641664599698,4.503463637302279,4.27094797536532,4.307661056518555,631000
1998-10-28,4.40556180019016,4.446353804945334,4.24239261409417,4.2546305656433105,807000
1998-10-29,4.234235321625376,4.3851665901377945,4.128175385149022,4.360691070556641,468000
1998-10-30,4.3974041479886985,4.3974041479886985,4.323978367419625,4.344374179840088,1194000
1998-11-02,4.303581668371558,4.315819232213903,4.205680379582525,4.221997261047363,229000
1998-11-03,4.270947699172114,4.270947699172114,3.9323721333596997,3.9976396560668945,969000
1998-11-04,3.997639656066894,3.997639656066894,3.997639656066894,3.9976396560668945,0
1998-11-05,4.079224602539261,4.079224602539261,3.9160557740477597,4.066987037658691,533000
1998-11-06,4.009877268663604,4.17712539491522,4.009877268663604,4.079224109649658,786000
1998-11-09,4.193442387775796,4.28318542951165,4.160808625149146,4.2301554679870605,1442000
1998-11-10,4.275026998187803,4.519780618583354,4.221997423159751,4.487146854400635,1086000
1998-11-11,4.323978180551445,4.846118814258829,4.323978180551445,4.662553787231445,3691000
1998-11-12,4.589128546092821,4.723742952322858,4.495306549215932,4.6911091804504395,1358000
1998-11-13,4.629919899557051,4.6707119105820185,4.527939288456897,4.552414417266846,948000
1998-11-16,4.503464184244826,4.56873171909943,4.425959083861282,4.4667510986328125,646000
1998-11-17,4.430038008688976,4.503464179841205,4.364770473898193,4.405562877655029,1476000
1998-11-18,4.474909410864554,4.601365153229296,4.446354574665123,4.597286224365234,1163000
1998-11-19,4.56873124716473,4.609523646747736,4.446354437440866,4.454513072967529,593000
1998-11-20,4.430037028338972,4.478987668599473,4.356611262460774,4.372928142547607,547000
1998-11-23,4.3647694036722635,4.4259579943042935,4.266868125491134,4.283185005187988,506000
1998-11-24,4.258710475390703,4.364770412445068,4.242393591922738,4.364770412445068,829000
1998-11-25,4.364770412445068,4.364770412445068,4.364770412445068,4.364770412445068,0
1998-11-26,4.24239260307411,4.340294270087434,4.193441964079997,4.238313674926758,349000
1998-11-27,4.234233288326288,4.242391531585588,4.120015159521099,4.136332035064697,462000
1998-11-30,4.140412350034619,4.242392953621926,4.0302735004533945,4.173046112060547,373000
1998-12-01,4.19344240627631,4.283185448408089,4.144491762120377,4.262789249420166,462000
1998-12-02,4.319898620561251,4.38924546517844,4.254631093633343,4.307661056518555,352000
1998-12-03,4.270948805021333,4.29950325634287,4.226077079772949,4.226077079772949,226000
1998-12-04,4.2056807677539805,4.238314533695656,4.160809047815295,4.177125930786133,288000
1998-12-07,4.152649921898653,4.250551199002036,4.152649921898653,4.246471881866455,299000
1998-12-08,4.242393071109557,4.3239778674588925,4.193442426715039,4.221997261047363,616000
1998-12-09,4.319898528781324,4.319898528781324,4.19344240627631,4.262789249420166,381000
1998-12-10,4.226075662749951,4.275026301041445,4.209758783319452,4.21383810043335,232000
1998-12-11,4.234234780105914,4.270947860269787,4.209759263654952,4.258709907531738,209000
1998-12-14,4.2505522085371314,4.34845350889274,4.217918441751928,4.27094841003418,632000
1998-12-15,4.25463100324008,4.262789249420166,4.209759287661621,4.262789249420166,389000
1998-12-16,4.181205800819741,4.283186430108027,4.181205800819741,4.26686954498291,285000
1998-12-17,4.193441833144394,4.242392470610078,4.124094999478404,4.144491195678711,513000
1998-12-18,4.189363584049719,4.446354375136032,4.10777878602692,4.34029483795166,1438000
1998-12-21,4.348453590200497,4.4463548923866725,4.3239784591665495,4.405562877655029,716000
1998-12-22,4.36069051286466,4.405562228187232,4.242393026239476,4.258709907531738,847000
1998-12-23,4.348453084338851,4.4014830474436115,4.30358175664643,4.34029483795166,625000
1998-12-24,4.287265797526755,4.560573918257496,4.287265797526755,4.413721561431885,1059000
1998-12-25,4.413721561431885,4.413721561431885,4.413721561431885,4.413721561431885,0
1998-12-28,4.5360979203457426,4.576890323860754,4.446354866027832,4.446354866027832,1381000
1998-12-29,4.401483563778209,4.507543502429537,4.401483563778209,4.4667510986328125,1182000
1998-12-30,4.601364695601665,4.731900131898431,4.5524140528748,4.629919528961182,1219000
1998-12-31,4.682949905094988,4.682949905094988,4.446354896734451,4.4667510986328125,575000
1999-01-01,4.503462791442871,4.519779670110143,4.446353521594882,4.503462791442871,298000
1999-01-04,4.495305522604513,4.62991989809211,4.487146886987006,4.507543087005615,783000
1999-01-05,4.487147365078711,4.6095241892040795,4.487147365078711,4.568731784820557,1250000
1999-01-06,4.650315801380731,4.711504402650972,4.568731388712241,4.642157554626465,537000
1999-01-07,4.662553506604167,5.01336665689806,4.613602861611424,4.976653575897217,3895000
1999-01-08,5.3029918430376854,5.3029918430376854,4.899148711433932,5.298912525177002,3636000
1999-01-11,5.368259330012661,5.46616062373945,5.184694307018642,5.217328071594238,4210000
1999-01-12,5.139822962620299,5.343784185120705,5.099030562510154,5.229565620422363,2449000
1999-01-13,5.36418013597531,5.535507598463549,5.302991923240297,5.372338771820068,2404000
1999-01-14,5.2621985529026745,5.38049602768808,5.249960990414556,5.3519415855407715,1325000
1999-01-15,5.384575592530772,5.384575592530772,4.927702552033779,5.021524906158447,1844000
1999-01-18,5.037842578227281,5.078634591149156,4.735979659674483,4.813485145568848,1039000
1999-01-19,4.82572299877627,4.862436084916401,4.519781132975449,4.568731784820557,1727000
1999-01-20,4.568731784820557,4.568731784820557,4.568731784820557,4.568731784820557,0
1999-01-21,4.593206890717593,4.682949549821726,4.50754316046353,4.609523773193359,1310000
1999-01-22,4.629919485513767,4.772692094871054,4.617681533178048,4.666632175445557,871000
1999-01-25,4.593206325867884,4.6503152129975165,4.332135849335611,4.536097049713135,790000
1999-01-26,4.536097049713135,4.536097049713135,4.536097049713135,4.536097049713135,0
1999-01-27,4.780851209743307,4.780851209743307,4.609523750093749,4.650315761566162,1016000
1999-01-28,4.650315776526946,4.687028859287843,4.568731364294488,4.593206882476807,741000
1999-01-29,4.580968737312014,4.96033672461048,4.568731173245171,4.952178478240967,1617000
1999-02-01,4.842038970484387,4.895068930582041,4.613602638244629,4.613602638244629,787000
1999-02-02,4.731900534415352,4.731900534415352,4.46675071080858,4.511622428894043,1095000
1999-02-03,4.723742376842663,4.723742376842663,4.527939769462233,4.568731784820557,772000
1999-02-04,4.629919882139647,4.650315693062824,4.495305507115866,4.51978063583374,292000
1999-02-05,4.491226587699383,4.527939673057855,4.364770448023,4.446354866027832,445000
1999-02-08,4.340294679337824,4.401482886593684,4.181204795837402,4.181204795837402,600000
1999-02-09,4.173047561497849,4.213839972711376,4.0506711059077976,4.1608099937438965,1287000
1999-02-10,4.258710376742346,4.323978298127534,4.205680798468723,4.242393493652344,723000
1999-02-11,4.283185506255868,4.389245431205381,4.226076226123404,4.287264823913574,669000
1999-02-12,4.242393493652344,4.323978298127534,4.201601480439928,4.242393493652344,394000
1999-02-15,4.279107052959534,4.279107052959534,4.197522628451412,4.226077079772949,435000
1999-02-16,4.217917826615045,4.275026715647854,4.058827944969799,4.173046112060547,868000
1999-02-17,4.221996904488119,4.5034631832422765,4.189363144314451,4.372928142547607,882000
1999-02-18,4.446354454659658,4.511622372050252,4.31581939792878,4.487146854400635,1047000
1999-02-19,4.483068046835318,4.650316204562402,4.4055629453368645,4.568731784820557,783000
1999-02-22,4.536097368904458,4.609523530695179,4.332136154174805,4.332136154174805,538000
1999-02-23,4.323976465546589,4.356610217895807,4.201599699724513,4.315817832946777,674000
1999-02-24,4.303581747771469,4.348453075371355,4.242393149380554,4.323977947235107,282000
1999-02-25,4.2831859212118735,4.2831859212118735,4.160809102800784,4.201601505279541,268000
1999-02-26,4.128174306614316,4.201600457149134,4.009876835766602,4.0996198654174805,611000
1999-03-01,4.160808169467049,4.356611112808195,4.07922377183536,4.217917442321777,1689000
1999-03-02,4.217917442321777,4.217917442321777,4.217917442321777,4.217917442321777,0
1999-03-03,4.55241491773393,4.556494235992432,4.55241491773393,4.556494235992432,219000
1999-03-04,4.923623085021973,4.923623085021973,4.613602366660538,4.923623085021973,6361000
1999-03-05,5.058237185275488,5.2744363194597845,4.85835531920329,5.1194257736206055,8536000
1999-03-08,5.143901460730524,5.343783737704607,5.070475691315165,5.221406936645508,5858000
1999-03-09,5.1602177768256,5.254040123344746,5.00112830298348,5.1194257736206055,3781000
1999-03-10,5.180614605327811,5.180614605327811,4.711503982543945,4.711503982543945,2078000
1999-03-11,4.527939699900346,4.833881561001039,4.405562877655029,4.405562877655029,1859000
1999-03-12,4.462671548986149,4.748217582702637,4.368849569755146,4.748217582702637,2800000
1999-03-15,4.60952329711723,4.764533859139947,4.576889535536144,4.682949066162109,2357000
1999-03-16,4.589127357058083,4.6095235564500365,4.323977932038119,4.336215496063232,2155000
1999-03-17,4.377007517594205,4.519780524696733,4.377007517594205,4.397403717041016,1215000
1999-03-18,4.381087424901711,4.568731784820557,4.381087424901711,4.568731784820557,2104000
1999-03-19,4.344374701603176,4.5279401476351895,4.344374701603176,4.413721561431885,1761000
1999-03-22,4.405561532108944,4.548334123601897,4.303580942888946,4.491225242614746,2063000
1999-03-23,4.413721326129982,4.711504953464791,4.413721326129982,4.699267387390137,3068000
1999-03-24,4.895068715779053,5.078633714815746,4.8134843149877575,4.935861110687256,4286000
1999-03-25,4.976653644199134,5.294833035531374,4.976653644199134,5.062317371368408,3186000
1999-03-26,5.139822502936422,5.237723787614704,4.935861298677439,5.17245626449585,6265000
1999-03-29,5.17245626449585,5.17245626449585,5.17245626449585,5.17245626449585,0
1999-03-30,5.074555131005828,5.384576287848913,5.074555131005828,5.319308757781982,18299000
1999-03-31,5.73130981100109,5.747626691477654,5.649725408618269,5.674200534820557,1826910
1999-04-01,5.751705927624896,5.751705927624896,5.425367933677188,5.515110969543457,725080
1999-04-02,5.515110969543457,5.515110969543457,5.515110969543457,5.515110969543457,0
1999-04-05,5.311151354080457,5.384577142548118,5.139823865947202,5.1928534507751465,1335630
1999-04-06,5.058238439138686,5.608933925628662,5.058238439138686,5.608933925628662,1477290
1999-04-07,5.629329998975413,5.629329998975413,5.368259485770624,5.392735004425049,1855620
1999-04-08,5.315228536308547,5.43760532889259,5.286674094014807,5.3274664878845215,872290
1999-04-09,5.3029914241660485,5.343783821500455,5.262199026831641,5.323387622833252,1144550
1999-04-12,5.286674066904009,5.368258465199962,5.221406548267247,5.3519415855407715,544760
1999-04-13,5.3437847483119185,5.376418516229303,5.302992343902588,5.302992343902588,630580
1999-04-14,5.302992343902588,5.302992343902588,5.302992343902588,5.302992343902588,0
1999-04-15,5.221407439102323,5.32338805162766,5.221407439102323,5.315229415893555,1249670
1999-04-16,5.319309036555804,5.743548393249512,5.302992153183938,5.743548393249512,2035890
1999-04-19,5.386134651837686,5.693676194880874,5.344574812466876,5.589776992797852,1635860
1999-04-20,5.610556862797412,5.768483696126323,5.4443182994743475,5.585620880126953,2192790
1999-04-21,5.5856208750493,5.614712920862389,5.4027584555601615,5.4443182945251465,1557190
1999-04-22,5.48587740061863,5.527437237034155,5.298858929436717,5.3362627029418945,1667680
1999-04-23,5.361198524447038,5.38613450666623,5.261455388258254,5.369510650634766,1028990
1999-04-26,5.0744366694628145,5.186647593296335,4.941445827484131,4.941445827484131,2506370
1999-04-27,4.941445827484131,4.941445827484131,4.941445827484131,4.941445827484131,0
1999-04-28,4.904043384838501,5.111841829989759,4.862483537270617,5.070281982421875,2935730
1999-04-29,5.103529098602849,5.278079803602169,5.070281383016697,5.248988151550293,1074800
1999-04-30,5.224051727371072,5.402758480876291,5.215739997345527,5.386134624481201,1165180
1999-05-03,5.402757637968391,5.4567852619093475,5.2406747661455215,5.269766807556152,791010
1999-05-04,5.240675784102333,5.49419009924859,5.240675784102333,5.477566242218018,1204750
1999-05-05,5.444318281405245,5.69367612556225,5.361198603675579,5.5773091316223145,2535570
1999-05-06,5.573152945529568,5.681208207119358,5.527437440861882,5.627180576324463,1074830
1999-05-07,5.735235815759264,6.080181121826172,5.6770521221255255,6.080181121826172,3132420
1999-05-10,6.562274028372945,6.56643009185791,6.371099467848868,6.56643009185791,2642540
1999-05-11,7.090081483786801,7.094237547083889,6.2630439121789125,6.400190830230713,3277270
1999-05-12,6.491621665414493,6.61630077886336,5.984593482105885,6.192391872406006,1821560
1999-05-13,6.479154065241491,6.479154065241491,6.150832614678131,6.408502578735352,886750
1999-05-14,6.441750670513565,6.6287691590983835,6.233952261787322,6.400190830230713,2104100
1999-05-17,6.400189783804089,6.400189783804089,5.889005972160856,6.001216888427734,1234020
1999-05-18,5.943033597157481,6.233951242540585,5.92640974303113,6.001216888427734,1843420
1999-05-19,6.1508322517889615,6.483309745788574,6.134208396906178,6.483309745788574,1973370
1999-05-20,6.599676451633519,6.81578655599547,6.317070534200866,6.321226596832275,1731570
1999-05-21,6.483311535629273,6.5040910627113595,6.150833949842938,6.200705528259277,1651920
1999-05-24,6.200703998263119,6.250575564373871,6.1508324321523675,6.192391872406006,672880
1999-05-25,6.167456333618124,6.279667259119985,6.167456333618124,6.263043403625488,1150330
1999-05-26,6.192392857492247,6.333695848789853,6.134209552612553,6.188237190246582,765700
1999-05-27,6.15083253894503,6.287979447216779,6.067713260650635,6.067713260650635,630360
1999-05-28,6.15083262429454,6.275511741638184,6.013685714119728,6.275511741638184,1697450
1999-05-31,6.483309646092251,6.740979194641113,6.483309646092251,6.740979194641113,2368410
1999-06-01,6.587209715159541,6.691108919522663,6.3336954028533565,6.400190830230713,1414170
1999-06-02,6.150832887189696,6.4833104155353025,6.150832887189696,6.445906639099121,600150
1999-06-03,6.441751003265381,6.516558561101133,6.362787778261889,6.441751003265381,473640
1999-06-04,6.5414938115796,6.553962001470863,6.329539339556269,6.400190830230713,504390
1999-06-07,6.4417500739568165,6.4417500739568165,6.317070960998535,6.317070960998535,388740
1999-06-08,6.159144947998988,6.6911091804504395,6.159144947998988,6.6911091804504395,496620
1999-06-09,6.433439186422849,6.441751313847151,6.317072176890976,6.346164226531982,341250
1999-06-10,6.483311242620263,6.483311242620263,6.28798060539272,6.2921366691589355,133710
1999-06-11,6.279668511757973,6.292136703123925,6.067714411009547,6.23395299911499,691800
1999-06-14,5.984594327143536,6.254732510484173,5.984594327143536,6.246420383453369,651280
1999-06-15,6.233952571445199,6.400191148146126,6.192392729097953,6.2381086349487305,837950
1999-06-16,5.9929059657018104,6.483310322914225,5.9929059657018104,6.37109899520874,797800
1999-06-17,6.416814677513105,6.483310501135383,6.3170715365957015,6.32538366317749,370210
1999-06-18,6.56642992513119,6.56642992513119,6.317071671181087,6.3503193855285645,895050
1999-06-21,6.233952613188757,6.437594970097022,6.233952613188757,6.3835673332214355,243400
1999-06-22,6.400190452631576,6.474998002189603,6.333695029177324,6.408502578735352,511490
1999-06-23,6.358631285229925,6.358631285229925,6.233952162706984,6.250576019287109,221120
1999-06-24,6.171613627661464,6.27135678052473,6.171613627661464,6.23395299911499,93300
1999-06-25,6.27551284431338,6.292136703123925,6.23395299911499,6.23395299911499,131800
1999-06-28,6.391879316589948,6.400191047121782,6.1549892494443315,6.229796409606934,344550
1999-06-29,6.254732756699599,6.254732756699599,6.134209684416821,6.213172912597656,285140
1999-06-30,6.1923932197132325,6.233953065353212,6.150833770417315,6.171613693237305,200050
1999-07-01,6.2007047306808065,6.225640318509548,6.076025602505032,6.092649459838867,102380
1999-07-02,6.184080558678847,6.184080558678847,6.076025293335147,6.113429069519043,168670
1999-07-05,6.47499866695119,6.483310793908337,6.088493483012462,6.167457103729248,295810
1999-07-06,6.192393417246446,6.275513111177868,6.1092741196591,6.209017276763916,1240950
1999-07-07,6.275511683206012,6.524869519227505,6.275511683206012,6.404346466064453,1287900
1999-07-08,6.150832751504128,6.441750433759972,6.109272912748723,6.366942882537842,469300
1999-07-09,6.400191570262562,6.400191570262562,6.238109046375221,6.300448417663574,387760
1999-07-12,6.441752820515104,6.80332252115912,6.396037298021146,6.765918731689453,2509090
1999-07-13,6.857349048990742,7.173202797278961,6.857349048990742,7.0194315910339355,3800720
1999-07-14,7.314503525979642,7.555549627971919,7.231383852456255,7.422558784484863,3613400
1999-07-15,7.480743852501066,7.513991571249099,7.023587125199483,7.069303035736084,2369880
1999-07-16,7.065146103916069,7.3934679798236065,7.00280673800736,7.090081691741943,2137090
1999-07-19,7.347751280286133,7.347751280286133,7.065145339861596,7.1191725730896,1309970
1999-07-20,7.031897256554909,7.106704800670586,6.819942812456462,6.99449348449707,3362490
1999-07-21,7.13995284991899,7.189824019911913,6.815787074213181,7.102549076080322,1194610
1999-07-22,7.106705994756362,7.210605202888216,7.04852189917465,7.094237804412842,1646700
1999-07-23,7.169045944106135,7.169045944106135,7.031899009926412,7.048522472381592,1790430
1999-07-26,7.127488412202346,7.127488412202346,7.023589161900013,7.081773281097412,1037870
1999-07-27,7.048520725847711,7.148264646615974,6.986181369883486,7.115016937255859,1326670
1999-07-28,7.144109764024192,7.48074297599114,7.144109764024192,7.214761257171631,1730440
1999-07-29,7.164889101925893,7.231384529898771,7.106705800621631,7.131641387939453,632270
1999-07-30,7.181513849533611,7.181513849533611,7.023586602712599,7.065146446228027,598640
1999-08-02,7.056833283460288,7.056833283460288,6.9404666899185425,6.977870464324951,503790
1999-08-03,6.865658336926252,7.056832456888454,6.861502274402569,6.936309814453125,966410
1999-08-04,7.06099019834574,7.06099019834574,6.919687209693542,6.98202657699585,2979800
1999-08-05,7.002805953248552,7.023585475326814,6.865659046543334,6.90306282043457,340870
1999-08-06,6.815787590785231,6.965402697479311,6.6703285473535425,6.919686794281006,287970
1999-08-09,7.015273842136255,7.015273842136255,6.753448199196293,6.8365678787231445,305900
1999-08-10,6.653704771579975,6.982025826865136,6.36694276157265,6.932154655456543,839790
1999-08-11,6.973714257914141,6.973714257914141,6.774227200952686,6.832411289215088,235000
1999-08-12,6.815789922523485,6.815789922523485,6.736826278899935,6.765918731689453,329180
1999-08-13,6.753448160434384,6.774227683852826,6.607989118441273,6.645392894744873,459600
1999-08-16,6.607989641438735,6.7077327885799605,6.48331090568422,6.64954948425293,361310
1999-08-17,6.691109081904539,6.774227971799378,6.587209875019959,6.682796955108643,450450
1999-08-18,6.890595193303522,7.065145888129537,6.75344827541794,6.923842906951904,794830
1999-08-19,6.982026641390348,7.040210738405449,6.612145704988961,6.64954948425293,1254150
1999-08-20,6.699421064144549,6.774227825629359,6.649549097133319,6.724356651306152,284240
1999-08-23,6.753448061984555,7.26463194043119,6.716044286226216,7.227228164672852,2979140
1999-08-24,7.306190757122214,7.763347335893733,7.065144676342742,7.725943565368652,4999330
1999-08-25,7.892182033930909,7.892182033930909,7.231383150863693,7.32281494140625,2110940
1999-08-26,7.335283612493736,7.634513826054437,7.314504088857805,7.376843452453613,885110
1999-08-27,7.480744007988274,7.563863702930073,7.272945563321932,7.368532657623291,527150
1999-08-30,7.476586310392821,7.72178848493927,7.335283335478325,7.393467426300049,1663680
1999-08-31,7.314503811204626,7.314503811204626,7.106705411981132,7.152420520782471,1678330
1999-09-01,7.30619115759645,7.30619115759645,6.9820253928398825,7.202291965484619,1773200
1999-09-02,7.073457711993109,7.218916750237628,7.06514558576474,7.139953136444092,780280
1999-09-03,7.231386593629631,7.231386593629631,7.073460105296167,7.15657901763916,719620
1999-09-06,7.198135902677594,7.256319196600082,7.110860961793861,7.202291965484619,838770
1999-09-07,7.231385657575098,7.626203016334674,7.231385657575098,7.568018913269043,1953500
1999-09-08,7.813219848845698,8.174789428710938,7.813219848845698,8.174789428710938,2792070
1999-09-09,8.827277232471063,8.831433296203613,8.827277232471063,8.831433296203613,1841730
1999-09-10,8.80234220049096,8.885461102344177,8.124918830236812,8.224662780761719,3405430
1999-09-13,8.224662780761719,8.224662780761719,8.224662780761719,8.224662780761719,0
1999-09-14,8.719220842032533,8.719220842032533,7.946211318141574,8.025174140930176,2673110
1999-09-15,8.528046249272084,8.528046249272084,7.688540550292348,7.829843521118164,1497070
1999-09-16,7.530614895312871,7.896339756295392,7.530614895312871,7.817376136779785,920610
1999-09-17,7.813217914888659,8.220503297508241,7.605419557655579,8.03348445892334,1883830
1999-09-20,8.124917585766308,8.124917585766308,7.509834476972794,7.592954158782959,873670
1999-09-21,7.563863011356483,7.646981906010458,7.239697181948147,7.459963798522949,1567080
1999-09-22,7.563863009755912,8.021018911976252,7.480743322431439,7.933743953704834,1940220
1999-09-23,7.979459295257309,8.050110786667483,7.896339613826033,7.9129638671875,828940
1999-09-24,8.021019477696415,8.021019477696415,7.896340730604237,7.954524040222168,871460
1999-09-27,7.888027766366098,8.05426634242514,7.771661159468797,7.8963398933410645,909490
1999-09-28,7.771661242839212,8.062578555891335,7.74256879811474,7.91711950302124,1314350
1999-09-29,8.058419631790912,8.195566508912632,7.904649299129961,7.9212727546691895,538890
1999-09-30,7.979460510372519,8.557139926956227,7.91296507217676,8.507267951965332,3301340
1999-10-01,8.228814887809683,8.270374719099198,7.937897654158789,8.199723243713379,1147050
1999-10-04,8.058422405912625,8.062578469400107,7.8963398933410645,7.8963398933410645,1429690
1999-10-05,7.979459699826624,8.062578592784108,7.651137813483558,7.987771034240723,1071890
1999-10-06,8.021015865967916,8.270374040558623,7.896337175016454,7.9212727546691895,1576680
1999-10-07,8.216351742633464,8.291159319105967,7.991929013215953,8.112452507019043,1830440
1999-10-08,8.208038558356067,8.515580161116198,8.06673555267058,8.241286277770996,2619470
1999-10-11,8.46986214846047,8.548825759739703,8.149853225737607,8.216348648071289,2573860
1999-10-12,8.228818284445433,8.702599288409434,7.904653210493839,8.395057678222656,2480530
1999-10-13,8.478175113991556,8.60285463772981,7.904651841397321,8.474019050598145,3134420
1999-10-14,8.519734889026038,8.598698507511124,8.228816795252374,8.3202486038208,2794590
1999-10-15,8.478173822528122,8.727532039332345,8.145696728581106,8.166476249694824,944870
1999-10-18,8.145697868703701,8.719221134208173,8.145697868703701,8.586230278015137,2904060
1999-10-19,8.586230278015137,8.586230278015137,8.586230278015137,8.586230278015137,0
1999-10-20,8.727532493571683,8.889614986220723,8.49895457867237,8.602853775024414,1192470
1999-10-21,8.723377100764663,8.723377100764663,8.145697778327486,8.174789428710938,1333700
1999-10-22,8.22881853794876,8.341029894398801,8.145699631187702,8.307782173156738,2888020
1999-10-25,8.55298202612234,8.561294152283715,7.8963391204454485,7.991926193237305,1667150
1999-10-26,7.854781530854055,8.06257998824537,7.813221680838151,7.846469402313232,1467050
1999-10-27,8.016861729623997,8.145696500840462,7.929585999473045,8.120760917663574,557620
1999-10-28,8.129074746212021,8.145699001892849,7.771661968643758,7.871405124664307,566950
1999-10-29,7.979459222664543,7.979459222664543,7.314504155327827,7.705165386199951,3150940
1999-11-01,7.497368203632475,7.709321917918482,7.480743947702822,7.568018913269043,935700
1999-11-02,7.480741604957226,7.8132186925468305,7.480741604957226,7.755035400390625,921370
1999-11-03,7.896339978048969,8.062578555891335,7.896339978048969,7.91711950302124,1522850
1999-11-04,7.501522674099878,7.979459676109133,7.489055276171751,7.850624084472656,484900
1999-11-05,7.854780148011388,7.892183927171905,7.7758165261516226,7.850624084472656,258150
1999-11-08,7.850624084472656,7.850624084472656,7.850624084472656,7.850624084472656,0
1999-11-09,7.692696708156126,7.966990527215544,7.572173258093791,7.717632293701172,466300
1999-11-10,7.480743208480027,7.85062414679469,7.480743208480027,7.788284778594971,271800
1999-11-11,7.771661281585693,7.813220331737432,7.7301014387458835,7.771661281585693,244490
1999-11-12,7.688538896118925,7.7550343042379035,7.563860204067789,7.730098724365234,222930
1999-11-15,7.730103571978252,7.730103571978252,7.5763323488420165,7.667764186859131,200750
1999-11-16,7.613733722121768,7.7301011187179824,7.572173881002545,7.663605690002441,461140
1999-11-17,7.771659841548595,7.771659841548595,7.584640979766846,7.584640979766846,176690
1999-11-18,7.522301623402237,7.6220447521231955,7.480741788263191,7.584640979766846,351740
1999-11-19,7.605419922164762,7.688539586116845,7.5638608828765825,7.576328277587891,213800
1999-11-22,7.522301257679016,7.937898003487935,7.397621758323608,7.792438983917236,558250
1999-11-23,7.792438983917236,7.792438983917236,7.792438983917236,7.792438983917236,0
1999-11-24,7.896339840643831,7.896339840643831,7.584642215355259,7.622045993804932,1194530
1999-11-25,7.609578132629395,7.709321281914235,7.568018288922023,7.6095781326293945,1563040
1999-11-26,7.879716556639603,8.22050666809082,7.788285527335998,8.22050666809082,3652750
1999-11-29,8.48233318750749,8.881306648254395,8.48233318750749,8.881306648254395,2973980
1999-11-30,9.517167652689741,9.591975212097168,9.309369228863817,9.591975212097168,2563200
1999-12-01,10.223681721119124,10.360828637202331,9.388332034907585,10.273552894592285,10285820
1999-12-02,10.448102488994953,11.09643401750838,10.31095558732633,11.021626472473145,8703900
1999-12-03,11.636712993158643,11.906850814819336,11.387354699053326,11.906850814819336,6985390
1999-12-06,12.692327757431773,12.862722396850586,12.301666509469785,12.862722396850586,10353700
1999-12-07,13.598328840427747,13.598328840427747,12.172831580878883,12.729730606079102,7413760
1999-12-08,13.112079225120182,13.132859541528864,11.719830525947156,12.393096923828125,7570000
